subject_id	subject_label	predicate_id	object_id	object_label	confidence	comment	mapping_justification	mapping_date	author_id
LTER:433	plants	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:614	vertebrates	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:802	plankton	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:190	fern	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:304	litter bags	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:218	fungi	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:467	respiration	skos:exactMatch	GO:0009060	cellular respiration	1		The subject definition specifies aerobic respiration.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:300	lightning	skos:exactMatch	ENVO:01000898	atmospheric lightning	1		The subject definition matches the object definition exactly.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:310	logs	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:324	map	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:358	mycorrhizae	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:97	cesium	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:91	carbon monoxide	skos:exactMatch	CHEBI:17245	carbon monoxide	1		The object is undefined but the context within the vocabulary tree makes it clear that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:302	litter	skos:exactMatch	ENVO:01000628	plant litter	1		The subject definition matches the object definition exactly.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:938	tree islands	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:965	microtopography	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:582	thaw depth	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:103	chlorophyll a	skos:exactMatch	CHEBI:18230	chlorophyll a	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:899	boundary	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:147	desert	skos:exactMatch	ENVO:01001780	desert ecosystem	1		LTER "deserts" has a "use for" relationship with LTER "desert".	2022-09-06	https://orcid.org/0000-0003-2261-9931
LTER:710	biological events	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:287	lead	skos:exactMatch	CHEBI:25016	lead atom	1		The object is undefined but the context within the vocabulary tree makes it clear that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:627	weather	skos:exactMatch	ENVO:01001078	weather	1		The subject definition matches the object definition exactly.	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:311	long-term	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:335	microarthropods	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:54	bark	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:670	temporal properties	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:904	fine root production	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:273	iron	skos:exactMatch	CHEBI:18248	iron atom	1		The object is undefined but the context within the vocabulary tree makes it clear that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:481	salinity	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:1001	nutrient budgets	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:9	ANC	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:173	biomes	skos:exactMatch	ENVO:00000428	biome	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:527	soil organic matter	skos:exactMatch	ENVO:04000008	soil organic matter	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:426	plant cover	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:228	GPS	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:977	pyranometers	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:125	consumers	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:885	latitude	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:51	bacteria	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:41	aquatic ecosystems	skos:exactMatch	ENVO:01001787	aquatic ecosystem	1		LTER "aquatic ecosystems" has no definition but the context within the vocabulary tree makes it clear that alignment with ENVO "aquatic ecosystem" is exact.	2022-09-06	https://orcid.org/0000-0003-2261-9931
LTER:208	food web	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:984	reference stand	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:184	evaporation	skos:exactMatch	ENVO:02500034	evaporation	1		The subject definition matches the object definition exactly.	2022-09-08	https://orcid.org/0000-0003-2261-9931
LTER:424	plant community	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:322	mangrove	skos:exactMatch	ENVO:01000181	mangrove biome	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:518	Na	skos:exactMatch	CHEBI:26708	sodium atom	1		The subject definition matches the object definition exactly.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:204	F	skos:exactMatch	CHEBI:36892	elemental fluorine	1		The subject definition matches the object definition exactly.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:953	light detection and ranging	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:120	competition	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:405	percent nitrogen	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:380	N2O	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:122	conductance	skos:exactMatch	PATO:0001585	conductivity	1		The subject definition matches the object definition exactly.	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:251	humans	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:124	conservation	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:528	soil respiration	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:93	cations	skos:exactMatch	CHEBI:36916	cation	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:901	bud burst	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:458	recruitment	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:157	dispersion	skos:broadMatch	ENVO:03000010	material transport process	1		Based on the subject vocabulary tree, the subject maps to the broader object.	2022-09-08	https://orcid.org/0000-0003-2261-9931
LTER:317	macrofauna	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:315	lysimeters	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:591	TOC	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:584	thinning	skos:broadMatch	ENVO:01001247	agronomic process	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:92	c:n ratio	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:33	animals	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:909	canker	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:299	light	skos:broadMatch	ENVO:01001023	radiation	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:326	marshes	skos:exactMatch	ENVO:00000035	marsh	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:376	nitrogen deposition	skos:broadMatch	ENVO:03000054	depositional process	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-09-08	https://orcid.org/0000-0003-2261-9931
LTER:463	relative humidity	skos:broadMatch	PATO:0015009	humidity	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:30	ammonia	skos:exactMatch	CHEBI:16134	ammonia	1		The object is undefined but the context within the vocabulary tree makes it clear that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:284	landscape change	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:117	community patterns	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-17	https://orcid.org/0000-0003-2261-9931
LTER:590	total nitrogen	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:255	hurricane damage	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:431	plant species	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:658	biogeochemical processes	skos:exactMatch	ENVO:02500030	biogeochemical process	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:493	sediment	skos:exactMatch	ENVO:00002007	sediment	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:447	primary production	skos:relatedMatch	GO:0015979	photosynthesis	1		The subject and object do not exhibit a close or exact match, and are not hierarchically related, but are related.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:233	grazing	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:89	CO2	skos:exactMatch	CHEBI:16526	carbon dioxide	1		The object is undefined but the context within the vocabulary tree makes it clear that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:304	litterbag	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:799	organizational units	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:38	antimony	skos:exactMatch	CHEBI:30513	antimony atom	1		The object is undefined but the context within the vocabulary tree makes it clear that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:280	landuse	skos:exactMatch	ENVO:01001431	land use process	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:293	leaves	skos:exactMatch	PO:0025034	leaf	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:36	ANPP	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:254	hurricane	skos:broadMatch	ENVO:01001297	cyclone	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:383	nutrient cycling	skos:broadMatch	ENVO:02500030	biogeochemical process	1		The subject does not have an exact match but does have a broad match based on the subject definition and context in the vocabulary tree.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:10	acid rain	skos:exactMatch	ENVO:03000127	Acid rainfall	1		The subject definition matches the object definition exactly.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:502	shrews	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:104	chromium	skos:exactMatch	CHEBI:28073	chromium atom	1		The object is undefined but the context within the vocabulary tree makes it clear that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:323	mapping	skos:broadMatch	OBI:0000011	planned process	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-09-08	https://orcid.org/0000-0003-2261-9931
LTER:916	density	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:655	processes	skos:exactMatch	BFO:0000015	process	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:566	successional dynamics	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:558	stream discharge	skos:broadMatch	ENVO:01000982	water flow process	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-09-08	https://orcid.org/0000-0003-2261-9931
LTER:334	methane	skos:exactMatch	CHEBI:16183	methane	1		The object is undefined but the context within the vocabulary tree makes it clear that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:466	reptile	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:890	ocean color	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:635	wind speed	skos:exactMatch	ENVO:01001362	atmospheric wind speed	1		The subject definition matches the object definition exactly.	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:349	monitoring	skos:exactMatch	ENVO:02500041	environmental monitoring	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:619	water chemistry	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:907	genomics	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:598	tree mortality	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:468	respiration rates	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:198	floods	skos:exactMatch	ENVO:01000710	flood	1		The subject definition matches the object definition exactly.	2022-09-08	https://orcid.org/0000-0003-2261-9931
LTER:257	hydrogen ion	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:90	carbon fluxes	skos:broadMatch	PATO:0001030	flux	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:388	old growth	skos:exactMatch	ENVO:01000768	primary forest	1		The subject is a synonym of a defined term.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:621	water content	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:224	geographic information systems	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:18	air	skos:exactMatch	ENVO:00002005	air	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:883	net ecosystem exchange	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:338	microbial activity	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:667	measurements	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:364	net primary productivity	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:245	herbs	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:522	soil disturbance	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:74	browsing	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:378	nitrogen mineralization	skos:broadMatch	ENVO:01001330	nitrogen cycling	1		The subject does not have an exact match but does have a broad match based on the subject definition and context in the vocabulary tree.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:607	understory vegetation	skos:exactMatch	ENVO:01000335	understory	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:334	CH4	skos:exactMatch	CHEBI:16183	methane	1		The object is undefined but the context within the vocabulary tree makes it clear that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:82	canopies	skos:exactMatch	ENVO:01001239	forest canopy	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:593	tracers	skos:exactMatch	CHEBI:35204	tracer	0.5	Uncertainty in match.	The subject and object are undefined but the context within the vocabulary trees suggest that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:702	brackish water	skos:exactMatch	ENVO:00002019	brackish water	1		LTER "brackish water" has no definition but the context within the vocabulary tree makes it clear that alignment with ENVO "brackish water" is exact.	2022-09-06	https://orcid.org/0000-0003-2261-9931
LTER:232	grasslands	skos:exactMatch	ENVO:01001206	grassland ecosystem	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:936	creek banks	skos:exactMatch	ENVO:00000142	stream bank	1		The subject definition matches the object definition exactly.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:999	total dissolved nitrogen	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:432	plant species composition	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:92	c:n	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:924	ecosystem respiration	skos:exactMatch	ENVO:02500008	ecosystem-wide respiration	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-08	https://orcid.org/0000-0003-2261-9931
LTER:243	herbivore	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:126	copper	skos:exactMatch	CHEBI:28694	copper atom	1		The object is undefined but the context within the vocabulary tree makes it clear that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:594	transect	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:7	accretion	skos:broadMatch	ENVO:03000009	material accumulation process	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-09-08	https://orcid.org/0000-0003-2261-9931
LTER:336	microbes	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:402	peatland	skos:exactMatch	ENVO:00000044	peatland	1		The subject definition matches the object definition exactly.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:140	dendrochronology	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:476	root decomposition	skos:broadMatch	ENVO:06105014	biodegradation	1		An exact match for the subject cannot be found. However, the subject has a broader term that does have a match.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:502	shrew	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:182	estuarine	skos:exactMatch	ENVO:00000045	estuary	1		LTER "estuaries" has a "use for" relationship with LTER "estuarine".	2022-09-06	https://orcid.org/0000-0003-2261-9931
LTER:514	snow accumulation	skos:exactMatch	ENVO:01001617	snow accumulation process	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-08	https://orcid.org/0000-0003-2261-9931
LTER:651	disciplines	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:208	food webs	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:71	B	skos:exactMatch	CHEBI:27560	boron atom	1		The object is undefined but the context within the vocabulary tree makes it clear that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:503	shrub	skos:relatedMatch	ENVO:01000336	shrub layer	1		The subject and object do not exhibit a close or exact match, and are not hierarchically related, but are related.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:58	basin	skos:exactMatch	ENVO:03000015	geographic basin	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:371	nitrite	skos:exactMatch	CHEBI:16301	nitrite	1		The subject definition matches the object definition exactly.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:560	stream order	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:243	herbivores	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:930	foliar nitrogen	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:179	endangered species	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:691	water properties	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:2	forest	skos:exactMatch	ENVO:01001243	forest ecosystem	0.9		The subject appears to be a duplicate of it's broader term, both of which refer to the same concept.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:141	dendrometer	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:31	nh4	skos:exactMatch	CHEBI:28938	ammonium	1		The object is undefined but the context within the vocabulary tree makes it clear that the alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:611	vapor pressure	skos:broadMatch	PATO:0001025	pressure	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:463	RH	skos:broadMatch	PATO:0015009	humidity	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:665	biological substances	skos:broadMatch	ENVO:01000155	organic material	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:973	plant functional types	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:668	physical properties	skos:exactMatch	PATO:0001018	physical quality	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:155	disease	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:968	morphometry	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:511	small mammal	skos:broadMatch	NCBITaxon:40674	Mammalia	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:469	restoration	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:532	soil warming	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:898	barrier islands	skos:closeMatch	ENVO:1000751	barrier island	1		LTER "barrier islands" has the broader term "terrestrial ecosystems" and therefore within the context of an ecosystem (comprised of living and non-living entities) whereas ENVO "barrier island" is a "layer" refering to a non-system entity and is therefor not an exact match to a barrier island ecosystem.	2022-09-06	https://orcid.org/0000-0003-2261-9931
LTER:366	neutron probe	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:75	bryophytes	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:666	elements and compounds	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
